0,Other Operating Income,Total Income From Operations,EXPENDITURE,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Power & Fuel,Employees Cost,depreciat,Excise Duty,Admin. And Selling Expenses,R & D Expenses,Provisions And Contingencies,Exp. Capitalised,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Prior Year Adjustments,Extra Ordinary Items,Net Profit/(Loss) For the Period,Equity Share Capital,Reserves Excluding Revaluation Reserves,Equity Dividend Rate (%),EPS Before Extra Ordinary,Basic EPS,Diluted EPS,EPS After Extra Ordinary,Basic EPS.,Diluted EPS.,Public Share Holding,No Of Shares (Crores),Share Holding (%),Promoters and Promoter Group Shareholding,a) Pledged/Encumbered,- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company),b) Non-encumbered,- Number of shares (Crores).,- Per. of shares (as a % of the total sh. of prom. and promoter group).,- Per. of shares (as a % of the total Share Cap. of the company).
Dec '11,--,10501.10,,--,--,--,738.20,306.40,1528.70,--,--,--,--,--,6105.20,1822.60,256.50,2079.10,396.20,1682.90,--,1682.90,266.90,1416.00,--,--,1416.00,1898.80,46385.90,--,,3.73,3.73,,3.73,3.73,,119.64,31.50,,,--,--,--,,260.11,100.00,68.50
Mar '12,--,10757.20,,--,1.90,--,752.80,336.50,1535.20,--,2448.20,--,--,--,3708.30,1974.30,186.30,2160.60,310.20,1850.40,--,1850.40,276.10,1574.30,--,--,1574.30,1898.80,47528.70,--,,4.15,4.15,,4.15,4.15,,119.64,31.50,,,--,--,--,,260.11,100.00,68.50
Jun '12,--,10980.60,,--,--,--,794.10,364.00,1651.90,--,--,--,--,--,6601.20,1569.40,642.30,2211.70,545.90,1665.80,--,1665.80,195.80,1470.00,--,--,1470.00,1898.80,49002.30,--,,3.87,3.87,,3.87,3.87,,119.64,31.50,,,--,--,--,,260.11,100.00,68.50
Sep '12,--,11523.00,,--,--,--,834.50,356.40,1680.00,--,--,--,--,--,6858.60,1793.50,795.60,2589.10,335.90,2253.20,--,2253.20,461.60,1791.60,--,--,1791.60,1898.80,50835.50,--,,4.72,4.72,,4.72,4.72,,119.64,31.50,,,--,--,--,,260.11,100.00,68.50
Dec '12,--,11299.00,,--,--,--,938.10,385.70,1738.00,--,--,--,--,--,6799.70,1437.50,45.00,1482.50,489.70,992.80,--,992.80,242.50,750.30,--,--,750.30,1898.80,51592.70,--,,1.98,1.98,,1.98,1.98,,119.64,31.50,,,--,--,--,,260.11,100.00,68.50
Mar '13,--,11548.30,,--,0.90,--,1003.20,405.20,1756.80,--,--,--,--,--,6650.20,1732.00,91.80,1823.80,280.80,1543.00,--,1543.00,458.60,1084.40,--,--,1084.40,1898.80,52245.30,--,,2.86,2.86,,2.86,2.86,,119.43,31.45,,,--,--,--,,260.32,100.00,68.55
Jun '13,--,12224.40,,--,--,--,1042.60,429.40,1814.70,--,--,--,--,--,7160.10,1777.60,83.00,1860.60,459.70,1400.90,-229.90,1171.00,212.20,958.80,--,--,958.80,1998.80,59893.10,--,,2.51,2.51,,2.51,2.51,,138.99,34.77,,,--,--,--,,260.75,100.00,65.23
Sep '13,--,12243.40,,--,--,--,1040.40,420.10,1797.70,--,--,--,--,--,7055.00,1930.20,539.00,2469.20,268.20,2201.00,--,2201.00,416.60,1784.40,--,--,1784.40,1998.70,61713.70,--,,4.46,4.46,,4.46,4.46,,138.99,34.77,,,--,--,--,,260.75,100.00,65.23
Dec '13,--,12514.20,,--,--,--,1066.40,410.00,1790.80,--,--,--,--,--,6728.00,2519.00,75.20,2594.20,217.50,2376.70,22.80,2399.50,602.40,1797.10,--,--,1797.10,1998.70,63511.80,--,,4.50,4.50,,4.50,4.50,,138.99,34.77,,,--,--,--,,260.75,100.00,65.23
Mar '14,--,12936.50,,--,2.20,--,1020.30,388.60,1828.10,--,--,--,--,--,6856.60,2840.70,156.20,2996.90,391.00,2605.90,--,2605.90,546.00,2059.90,--,--,2059.90,1998.70,64727.20,--,,5.15,5.15,,5.15,5.15,,138.61,34.68,,,--,--,--,,261.13,100.00,65.32
Jun '14,--,13627.80,,--,2.40,--,1022.60,418.10,1878.60,--,--,--,--,--,7396.80,2909.30,176.30,3085.60,271.60,2814.00,--,2814.00,653.60,2160.40,--,--,2160.40,1998.70,66887.40,--,,5.41,5.41,,5.41,5.41,,138.42,34.63,,,--,--,--,,261.32,100.00,65.37
Sep '14,--,13581.30,,--,1.50,--,1004.80,442.80,1871.80,--,--,--,--,--,7616.00,2644.40,3152.30,5796.70,271.60,5525.10,--,5525.10,587.80,4937.30,--,--,4937.30,1998.70,71283.10,--,,12.35,12.35,,12.35,12.35,,138.42,34.63,,,--,--,--,,261.32,100.00,65.37
Dec '14,--,13995.20,,--,2.00,--,1053.70,407.50,1823.30,--,--,--,--,--,7695.40,3013.30,108.30,3121.60,284.80,2836.80,--,2836.80,558.00,2278.80,--,--,2278.80,1998.70,73562.10,--,,5.70,5.70,,5.70,5.70,,138.42,34.63,,,--,--,--,,261.32,100.00,65.37
Mar '15,--,14292.10,,--,1.70,--,1034.00,423.10,1986.00,--,--,--,--,--,7600.10,3247.20,1756.10,5003.30,581.10,4422.20,57.20,4479.40,655.40,3824.00,--,--,3824.00,1998.70,76272.10,--,,9.57,9.57,,9.57,9.57,,138.42,34.63,,,--,--,--,,261.18,100.00,65.34
Jun '15,--,14821.50,,--,--,--,--,461.20,2109.60,--,--,--,--,--,8908.80,3341.90,34.40,3376.30,421.80,2954.50,-128.60,2825.90,778.10,2047.80,--,--,2047.80,1998.70,60837.10,--,,5.12,5.12,,5.12,5.12,,138.00,34.52,,,--,--,--,,261.63,100.00,65.45
Sep '15,50.40,14875.00,,--,--,--,--,453.90,2330.90,--,--,--,--,--,8878.30,3211.90,--,3211.90,22.90,3189.00,-344.20,2844.80,589.40,2255.40,--,--,2255.40,1998.70,62220.50,--,,5.64,5.64,,5.64,5.64,,--,--,,,--,--,--,,--,--,--
