0,EQUITIES AND LIABILITIES,SHAREHOLDER'S FUNDS,Equity Share Capital,Total Share Capital,Reserves and Surplus,Total Reserves and Surplus,Total Shareholders Funds,NON-CURRENT LIABILITIES,Long Term Borrowings,Deferred Tax Liabilities [Net],Other Long Term Liabilities,Long Term Provisions,Total Non-Current Liabilities,CURRENT LIABILITIES,Short Term Borrowings,Trade Payables,Other Current Liabilities,Short Term Provisions,Total Current Liabilities,Total Capital And Liabilities,ASSETS,NON-CURRENT ASSETS,Tangible Assets,Intangible Assets,Capital Work-In-Progress,Other Assets,Fixed Assets,Non-Current Investments,Deferred Tax Assets [Net],Long Term Loans And Advances,Other Non-Current Assets,Total Non-Current Assets,CURRENT ASSETS,Current Investments,Inventories,Trade Receivables,Cash And Cash Equivalents,Short Term Loans And Advances,OtherCurrentAssets,Total Current Assets,Total Assets,OTHER ADDITIONAL INFORMATION,"CONTINGENT LIABILITIES, COMMITMENTS",Contingent Liabilities,CIF VALUE OF IMPORTS,Raw Materials,"Stores, Spares And Loose Tools",Trade/Other Goods,Capital Goods,EXPENDITURE IN FOREIGN EXCHANGE,Expenditure In Foreign Currency,REMITTANCES IN FOREIGN CURRENCIES FOR DIVIDENDS,Dividend Remittance In Foreign Currency,EARNINGS IN FOREIGN EXCHANGE,FOB Value Of Goods,Other Earnings,BONUS DETAILS,Bonus Equity Share Capital,NON-CURRENT INVESTMENTS,Non-Current Investments Quoted Market Value,Non-Current Investments Unquoted Book Value,CURRENT INVESTMENTS,Current Investments Quoted Market Value,Current Investments Unquoted Book Value
Mar 15,,,6316.36,6316.36,10417.83,10417.83,16734.19,,0.00,0.00,2905.83,230.64,3136.47,,0.00,2.28,2111.21,165.74,2279.23,22149.89,,,88.89,0.18,218.41,0.00,326.76,10909.16,0.00,135.82,0.00,11371.74,,862.92,58.33,9.76,8387.39,1124.77,334.98,10778.15,22149.89,,,2332.19,,0.00,0.00,0.00,46.91,,0.11,,--,,--,--,,--,,--,10909.16,,--,862.92
Mar 16,,,6316.36,6316.36,9729.45,9729.45,16045.81,,0.00,0.00,3177.66,172.72,3350.38,,0.00,72.70,1703.78,206.09,1982.57,21378.76,,,317.35,0.47,13.13,14.89,345.84,11416.51,0.00,51.51,3169.74,14983.60,,312.98,152.41,0.38,4464.57,17.45,1447.37,6395.16,21378.76,,,2090.46,,0.00,0.00,0.00,0.00,,0.28,,--,,--,--,,--,,--,11416.51,,--,312.98
Mar 17,,,6207.41,6207.41,7710.03,7710.03,13917.44,,0.00,0.00,3449.67,212.82,3662.49,,0.00,110.00,1054.23,141.24,1305.47,18885.40,,,306.13,0.31,13.52,14.89,334.85,11529.07,0.00,0.43,3400.06,15264.41,,60.19,68.44,12.74,922.09,1209.00,1348.53,3620.99,18885.40,,,1121.44,,0.00,0.00,0.00,0.00,,1.05,,--,,--,--,,--,,--,11529.07,,--,60.19
Mar 18,,,6207.41,6207.41,6487.30,6487.30,12694.71,,0.00,0.00,3700.98,236.65,3937.63,,0.00,111.16,1497.39,224.03,1832.58,18464.92,,,300.75,0.44,119.00,15.69,435.88,12137.39,0.00,0.40,3738.67,16312.34,,26.06,21.39,0.27,488.08,1.88,1614.90,2152.58,18464.92,,,1195.02,,0.00,0.00,0.00,0.00,,0.55,,--,,--,--,,--,,--,12137.39,,--,26.06
Mar 19,,,6162.73,6162.73,7834.66,7834.66,13997.39,,0.00,0.00,4099.36,211.93,4311.29,,0.00,122.97,518.62,90.30,731.89,19040.57,,,291.97,0.46,142.63,8.32,482.08,12515.16,0.00,0.22,4080.72,17078.18,,22.74,30.67,0.25,253.51,0.00,1655.22,1962.39,19040.57,,,1657.69,,0.00,0.00,0.00,0.00,,0.96,,--,,--,--,,--,,--,12515.16,,22.74,--
Mar 20,,,6162.73,6162.73,10650.57,10650.57,16813.30,,0.00,0.00,4617.66,297.66,4915.32,,0.00,132.94,399.82,137.10,669.86,22398.48,,,302.39,0.20,128.33,8.32,496.40,12232.59,0.00,0.16,4391.95,17121.10,,93.97,14.98,7.97,1071.48,0.00,4088.98,5277.38,22398.48,,,1681.87,,0.00,0.00,0.00,0.00,,1.21,,--,,--,--,,--,,--,12232.59,,93.97,--
Mar 21,,,6162.73,6162.73,10588.98,10588.98,16751.71,,0.00,27.56,4937.78,269.36,5234.70,,0.00,101.59,302.02,108.52,512.13,22498.54,,,348.87,1.35,85.24,2.56,524.19,13132.86,0.00,0.07,4637.60,18294.72,,92.01,1.00,11.99,230.27,0.00,3868.55,4203.82,22498.54,,,1791.95,,0.00,0.00,0.00,0.00,,0.45,,--,,--,--,,--,,--,13132.86,,92.01,--
Mar 22,,,6162.73,6162.73,10195.22,10195.22,16357.95,,0.00,24.52,5348.89,226.22,5599.63,,0.00,70.63,318.44,93.65,482.72,22440.30,,,420.74,2.14,53.02,2.56,583.60,13157.90,0.00,0.03,5193.88,18935.41,,407.14,13.16,2.36,629.69,0.00,2452.54,3504.89,22440.30,,,1108.49,,0.00,0.00,0.00,0.00,,784.39,,--,,--,--,,--,,--,13157.90,,407.14,--
Mar 23,,,6162.73,6162.73,10543.72,10543.72,16706.45,,41.42,29.94,5772.86,197.21,6041.43,,0.00,65.20,462.88,154.72,682.80,23430.68,,,440.98,112.76,108.73,0.00,662.47,13824.44,0.00,0.02,5477.26,19964.19,,38.23,20.55,3.57,1174.89,0.00,2229.25,3466.49,23430.68,,,1388.48,,0.00,0.00,0.00,0.00,,423.15,,--,,--,9.41,,--,,--,13824.44,,38.23,--
Mar 24,,,6162.73,6162.73,11163.00,11163.00,17325.73,,0.00,38.19,5929.01,228.34,6195.54,,0.00,78.00,355.78,89.38,523.16,24044.43,,,534.98,93.90,142.39,0.00,771.27,14170.94,0.00,0.02,5129.48,20071.71,,35.29,37.66,0.00,1476.70,0.00,2423.07,3972.72,24044.43,,,1651.82,,0.00,0.00,0.00,0.00,,0.44,,--,,--,--,,--,,--,14170.94,,35.29,--
