0,EQUITIES AND LIABILITIES,SHAREHOLDER'S FUNDS,Equity Share Capital,Total Share Capital,Reserves and Surplus,Total Reserves and Surplus,Total Shareholders Funds,NON-CURRENT LIABILITIES,Long Term Borrowings,Deferred Tax Liabilities [Net],Other Long Term Liabilities,Long Term Provisions,Total Non-Current Liabilities,CURRENT LIABILITIES,Short Term Borrowings,Trade Payables,Other Current Liabilities,Short Term Provisions,Total Current Liabilities,Total Capital And Liabilities,ASSETS,NON-CURRENT ASSETS,Tangible Assets,Intangible Assets,Capital Work-In-Progress,Other Assets,Fixed Assets,Non-Current Investments,Deferred Tax Assets [Net],Long Term Loans And Advances,Other Non-Current Assets,Total Non-Current Assets,CURRENT ASSETS,Current Investments,Inventories,Trade Receivables,Cash And Cash Equivalents,Short Term Loans And Advances,OtherCurrentAssets,Total Current Assets,Total Assets,OTHER ADDITIONAL INFORMATION,"CONTINGENT LIABILITIES, COMMITMENTS",Contingent Liabilities,CIF VALUE OF IMPORTS,Raw Materials,"Stores, Spares And Loose Tools",Trade/Other Goods,Capital Goods,EXPENDITURE IN FOREIGN EXCHANGE,Expenditure In Foreign Currency,REMITTANCES IN FOREIGN CURRENCIES FOR DIVIDENDS,Dividend Remittance In Foreign Currency,EARNINGS IN FOREIGN EXCHANGE,FOB Value Of Goods,Other Earnings,BONUS DETAILS,Bonus Equity Share Capital,NON-CURRENT INVESTMENTS,Non-Current Investments Quoted Market Value,Non-Current Investments Unquoted Book Value,CURRENT INVESTMENTS,Current Investments Quoted Market Value,Current Investments Unquoted Book Value
Mar 15,,,39.94,39.94,6501.39,6501.39,6541.33,,0.00,0.00,31.33,65.62,96.95,,0.00,2841.87,307.49,734.06,3883.42,10521.70,,,2818.29,94.40,712.55,0.00,3625.24,863.78,73.54,616.82,60.19,5239.57,,2290.33,815.49,1389.59,159.25,567.66,59.81,5282.13,10521.70,,,816.42,,16.92,0.00,0.00,145.98,,403.57,,--,,720.18,1.49,,23.96,,615.34,329.94,,346.01,1984.33
Mar 16,,,39.94,39.94,7904.81,7904.81,7944.75,,0.00,227.79,34.89,84.44,347.12,,0.00,2766.88,483.19,798.75,4048.82,12340.69,,,3717.85,118.89,288.34,0.00,4442.14,1019.36,0.00,870.42,73.68,6405.60,,3247.01,672.98,1282.80,131.36,521.46,79.48,5935.09,12340.69,,,650.44,,0.62,0.00,0.00,162.04,,272.30,,--,,776.74,1.42,,23.96,,486.06,748.73,,303.23,2987.22
Mar 17,,,39.94,39.94,10071.35,10071.35,10111.29,,0.00,414.34,0.00,75.30,489.64,,0.00,3247.27,807.05,39.01,4093.33,14694.26,,,4310.73,84.86,270.72,0.00,4860.64,1349.00,0.00,48.36,983.08,7241.08,,4540.85,656.31,1561.87,136.73,24.18,533.24,7453.18,14694.26,,,480.68,,0.00,992.82,992.82,0.00,,215.23,,--,,--,581.35,,23.96,,288.11,1229.43,,123.08,4419.80
Mar 18,,,39.94,39.94,11728.94,11728.94,11768.88,,0.00,511.66,0.00,114.94,626.60,,0.00,3318.81,964.72,59.79,4343.32,16738.80,,,4485.89,168.65,203.78,0.00,4972.93,1934.08,0.00,45.68,937.93,7890.62,,5591.12,823.58,1520.18,141.34,27.56,744.40,8848.18,16738.80,,,437.86,,0.00,1011.15,1011.15,0.00,,252.19,,--,,--,737.64,,23.96,,279.02,1816.40,,--,5591.12
Mar 19,,,39.95,39.95,12807.58,12807.58,12857.12,,0.00,536.51,0.00,117.20,653.71,,0.00,3355.28,716.05,59.03,4130.36,17641.19,,,4477.53,141.05,360.67,0.00,5160.44,2801.51,0.00,59.96,1503.64,9525.55,,3167.10,1072.37,2821.57,136.46,25.03,893.11,8115.64,17641.19,,,821.50,,0.00,1620.58,1620.58,0.00,,228.27,,--,,--,832.01,,23.96,,257.60,2698.28,,20.70,3146.42
Mar 20,,,39.95,39.95,14081.01,14081.01,14136.40,,0.00,392.83,121.67,122.37,636.87,,0.00,3030.51,798.99,146.56,3976.06,18749.33,,,5976.99,140.09,160.25,0.00,6458.35,3528.17,0.00,67.27,406.98,10460.77,,4694.48,1091.97,1603.14,241.86,22.36,634.75,8288.56,18749.33,,,249.43,,0.00,1001.45,1001.45,0.00,,233.32,,--,,--,761.77,,23.96,,214.87,3320.36,,135.71,4559.92
Mar 21,,,39.96,39.96,15139.43,15139.43,15198.43,,0.00,404.09,275.85,172.46,852.40,,0.00,5204.61,745.24,160.37,6110.22,22161.05,,,5698.15,290.26,177.86,0.00,6425.00,4308.18,0.00,52.23,422.85,11208.26,,6191.49,1469.55,2426.76,257.15,36.94,570.90,10952.79,22161.05,,,248.55,,0.00,683.27,683.27,0.00,,239.30,,--,,--,866.87,,23.96,,614.74,3693.68,,55.59,6136.94
Mar 22,,,39.96,39.96,15718.51,15718.51,15782.92,,0.00,383.29,297.36,178.07,858.72,,0.00,4260.34,651.62,160.42,5072.38,21714.02,,,5507.98,298.50,87.32,0.00,6264.68,4814.66,0.00,59.03,460.69,11599.06,,5837.66,1122.65,2304.27,175.12,22.81,652.45,10114.96,21714.02,,,296.89,,0.00,0.00,0.00,0.00,,374.28,,--,,--,1445.96,,23.96,,--,--,,--,--
Mar 23,,,39.97,39.97,16629.49,16629.49,16705.09,,0.00,405.37,330.58,198.12,934.07,,0.00,4704.46,743.83,175.69,5623.98,23263.14,,,5261.23,500.19,128.55,0.00,6225.21,7372.48,0.00,19.87,608.79,14226.35,,3637.88,1434.09,2798.21,345.50,23.71,797.40,9036.79,23263.14,,,291.36,,0.00,0.00,0.00,0.00,,457.17,,--,,--,1088.24,,23.96,,--,--,,--,--
Mar 24,,,39.98,39.98,17900.57,17900.57,17986.18,,0.00,434.82,289.63,316.66,1041.11,,0.00,5528.15,861.97,154.14,6544.26,25571.55,,,5305.48,528.55,120.58,0.00,6314.54,8811.58,0.00,21.15,628.26,15775.53,,4274.52,1443.76,2703.44,608.93,24.56,740.81,9796.02,25571.55,,,431.37,,0.00,0.00,0.00,0.00,,520.58,,--,,--,1457.05,,23.96,,--,--,,--,--
