0,EQUITIES AND LIABILITIES,SHAREHOLDER'S FUNDS,Equity Share Capital,Total Share Capital,Reserves and Surplus,Total Reserves and Surplus,Total Shareholders Funds,NON-CURRENT LIABILITIES,Long Term Borrowings,Deferred Tax Liabilities [Net],Other Long Term Liabilities,Long Term Provisions,Total Non-Current Liabilities,CURRENT LIABILITIES,Short Term Borrowings,Trade Payables,Other Current Liabilities,Short Term Provisions,Total Current Liabilities,Total Capital And Liabilities,ASSETS,NON-CURRENT ASSETS,Tangible Assets,Intangible Assets,Capital Work-In-Progress,Other Assets,Fixed Assets,Non-Current Investments,Deferred Tax Assets [Net],Long Term Loans And Advances,Other Non-Current Assets,Total Non-Current Assets,CURRENT ASSETS,Current Investments,Inventories,Trade Receivables,Cash And Cash Equivalents,Short Term Loans And Advances,OtherCurrentAssets,Total Current Assets,Total Assets,OTHER ADDITIONAL INFORMATION,"CONTINGENT LIABILITIES, COMMITMENTS",Contingent Liabilities,CIF VALUE OF IMPORTS,Raw Materials,"Stores, Spares And Loose Tools",Trade/Other Goods,Capital Goods,EXPENDITURE IN FOREIGN EXCHANGE,Expenditure In Foreign Currency,REMITTANCES IN FOREIGN CURRENCIES FOR DIVIDENDS,Dividend Remittance In Foreign Currency,EARNINGS IN FOREIGN EXCHANGE,FOB Value Of Goods,Other Earnings,BONUS DETAILS,Bonus Equity Share Capital,NON-CURRENT INVESTMENTS,Non-Current Investments Quoted Market Value,Non-Current Investments Unquoted Book Value,CURRENT INVESTMENTS,Current Investments Quoted Market Value,Current Investments Unquoted Book Value
Mar 15,,,185.91,185.91,36883.10,36898.67,37084.58,,8508.60,362.99,119.62,350.45,9341.66,,3791.08,18844.77,15340.79,2500.88,40477.52,86903.76,,,7402.20,85.16,304.54,0.00,7981.40,17672.82,0.00,2720.83,127.86,28502.91,,5380.08,2207.79,23051.11,1515.80,7812.35,18433.72,58400.85,86903.76,,,22896.78,,1412.86,0.00,0.00,219.69,,6936.27,,29.97,,687.45,8753.27,,151.59,,8060.92,16058.34,,2342.93,3124.14
Mar 16,,,186.30,186.30,40516.85,40532.03,40718.33,,8339.27,203.36,152.54,370.23,9065.40,,3881.87,22118.80,18591.69,2693.62,47285.98,97069.71,,,7120.59,138.40,250.69,0.00,7668.59,19897.94,0.00,3031.73,187.89,30786.15,,4670.98,1888.00,26309.19,1680.91,10205.15,21529.33,66283.56,97069.71,,,19427.25,,1736.06,0.00,0.00,120.88,,8212.48,,35.72,,878.06,10210.97,,151.59,,7468.59,18429.76,,2092.35,2661.88
Mar 17,,,186.59,186.59,45672.95,45672.95,45859.54,,7134.28,0.00,92.43,470.68,7697.39,,2312.50,24338.32,20784.50,1092.99,48528.31,102238.44,,,6523.22,124.67,302.53,396.70,7548.37,19776.81,285.22,1777.54,2751.03,32138.97,,6982.08,1762.86,19921.95,3535.72,1905.80,35991.06,70099.47,102238.44,,,42258.67,,0.00,0.00,0.00,0.00,,0.00,,--,,--,--,,151.59,,31883.81,17246.33,,1951.05,5031.03
Mar 18,,,280.27,280.27,48737.22,48737.22,49017.49,,5495.16,0.00,109.91,472.87,6077.94,,4129.57,31097.11,24028.93,1102.22,60357.83,115610.02,,,6272.46,193.09,452.10,474.98,7593.40,22994.26,400.62,1684.13,3367.54,36039.95,,4344.98,2500.04,24454.24,4317.87,992.34,42960.60,79570.07,115610.02,,,46004.04,,0.00,0.00,0.00,0.00,,17699.28,,--,,--,16350.80,,244.94,,50537.78,18397.23,,3274.18,1070.80
Mar 19,,,280.55,280.55,49660.96,49660.96,50048.42,,3772.07,0.00,82.27,497.62,4351.96,,8217.62,36225.03,24333.09,1483.61,70259.35,124659.73,,,7982.02,228.72,567.31,381.26,9331.00,18197.30,841.86,1279.76,3950.64,33600.56,,4706.85,3349.24,28212.55,7619.97,1305.94,45864.62,91059.17,124659.73,,,67808.22,,0.00,0.00,0.00,0.00,,20212.38,,--,,--,20211.96,,244.94,,53882.38,13783.93,,3063.29,1643.56
Mar 20,,,280.78,280.78,51794.65,51794.65,52175.35,,7185.71,0.00,204.02,611.23,8000.96,,18599.59,36629.39,24595.91,1555.39,81380.28,141556.59,,,7266.25,83.72,796.55,490.40,8637.58,27975.28,1428.20,3507.00,4373.42,45921.48,,6059.15,2769.90,27912.96,3938.39,515.14,54439.57,95635.11,141556.59,,,52146.93,,0.00,0.00,0.00,0.00,,24947.51,,--,,--,10187.99,,244.94,,42534.94,14020.87,,4058.33,2000.82
Mar 21,,,280.91,280.91,60045.01,60045.01,60413.54,,15868.21,0.00,142.62,639.02,16649.85,,7940.50,37469.80,24158.86,1320.01,70889.17,147952.56,,,7879.58,55.39,236.12,421.61,8640.71,28569.12,494.00,2567.05,4049.89,44320.77,,18454.40,2858.56,29948.24,3763.28,434.91,48172.40,103631.79,147952.56,,,39458.27,,0.00,0.00,0.00,0.00,,5602.50,,--,,--,5458.45,,244.94,,109342.27,12694.24,,10145.41,8308.99
Mar 22,,,281.01,281.01,66743.66,66743.66,67114.05,,12968.41,0.00,207.07,645.27,13820.75,,7329.88,45385.34,32990.78,1861.48,87567.48,168502.28,,,8328.96,194.58,571.50,589.64,9695.94,27049.50,1140.30,4084.58,4514.10,46484.42,,18478.22,3132.51,36347.35,6498.51,249.60,57311.67,122017.86,168502.28,,,67013.79,,0.00,0.00,0.00,0.00,,10383.99,,--,,--,11806.60,,244.94,,176195.93,10631.79,,10098.38,2418.70
Mar 23,,,281.10,281.10,71172.23,71172.23,71527.95,,9390.85,0.00,165.58,636.97,10193.40,,8760.24,41780.37,38330.16,1832.37,90703.14,172424.49,,,8993.29,194.10,1938.38,568.57,11710.73,27036.97,1539.14,3306.81,4290.25,47883.90,,20224.29,3428.56,33152.58,4569.64,168.29,62997.23,124540.59,172424.49,,,95485.53,,0.00,0.00,0.00,0.00,,15996.53,,--,,--,16398.59,,244.94,,136523.30,10584.92,,13148.22,4851.72
Mar 24,,,274.93,274.93,64015.42,64015.42,64416.04,,11931.14,0.00,210.73,697.73,12839.60,,10609.33,40846.33,44919.82,1651.57,98027.05,175282.69,,,9678.78,199.62,1397.04,1161.26,12463.33,30728.77,1587.12,579.06,5255.16,50613.44,,16813.34,3520.97,36961.55,4769.19,63.04,62541.16,124669.25,175282.69,,,148156.43,,0.00,0.00,0.00,0.00,,18448.48,,--,,--,16131.44,,244.94,,169041.56,14311.06,,13891.15,1422.60
