0,EQUITIES AND LIABILITIES,SHAREHOLDER'S FUNDS,Equity Share Capital,Total Share Capital,Reserves and Surplus,Total Reserves and Surplus,Total Shareholders Funds,NON-CURRENT LIABILITIES,Long Term Borrowings,Deferred Tax Liabilities [Net],Other Long Term Liabilities,Long Term Provisions,Total Non-Current Liabilities,CURRENT LIABILITIES,Short Term Borrowings,Trade Payables,Other Current Liabilities,Short Term Provisions,Total Current Liabilities,Total Capital And Liabilities,ASSETS,NON-CURRENT ASSETS,Tangible Assets,Intangible Assets,Capital Work-In-Progress,Other Assets,Fixed Assets,Non-Current Investments,Deferred Tax Assets [Net],Long Term Loans And Advances,Other Non-Current Assets,Total Non-Current Assets,CURRENT ASSETS,Current Investments,Inventories,Trade Receivables,Cash And Cash Equivalents,Short Term Loans And Advances,OtherCurrentAssets,Total Current Assets,Total Assets,OTHER ADDITIONAL INFORMATION,"CONTINGENT LIABILITIES, COMMITMENTS",Contingent Liabilities,CIF VALUE OF IMPORTS,Raw Materials,"Stores, Spares And Loose Tools",Trade/Other Goods,Capital Goods,EXPENDITURE IN FOREIGN EXCHANGE,Expenditure In Foreign Currency,REMITTANCES IN FOREIGN CURRENCIES FOR DIVIDENDS,Dividend Remittance In Foreign Currency,EARNINGS IN FOREIGN EXCHANGE,FOB Value Of Goods,Other Earnings,BONUS DETAILS,Bonus Equity Share Capital,NON-CURRENT INVESTMENTS,Non-Current Investments Quoted Market Value,Non-Current Investments Unquoted Book Value,CURRENT INVESTMENTS,Current Investments Quoted Market Value,Current Investments Unquoted Book Value
Mar 15,,,302.75,1067.19,24657.41,24657.41,25724.60,,25496.89,2966.59,236.10,56.78,28756.36,,264.34,12515.39,7278.11,353.60,20411.44,74892.40,,,38497.56,71.83,7593.85,0.00,46359.25,4197.28,0.00,5311.91,0.00,55868.44,,0.00,8584.74,2026.83,1795.06,6617.33,0.00,19023.96,74892.40,,,14565.31,,14517.74,0.00,0.00,2133.89,,1009.56,,14.52,,7881.73,211.86,,--,,1090.37,3976.67,,--,--
Mar 16,,,300.90,939.68,20109.35,20109.35,21049.03,,29506.03,0.00,136.51,1017.42,30659.96,,2069.90,11011.32,8611.87,105.67,21798.76,73507.75,,,46498.11,61.82,6203.54,0.00,52999.25,4764.03,479.54,241.75,1559.59,60044.16,,0.00,6741.74,2510.71,598.54,1325.31,2287.29,13463.59,73507.75,,,12341.65,,8609.76,0.00,0.00,1531.72,,872.40,,8.64,,2485.17,212.80,,--,,636.20,4127.83,,--,--
Mar 17,,,301.00,301.00,23797.00,23797.00,24098.00,,28358.00,1329.00,972.00,74.00,30733.00,,4875.00,11604.00,9517.00,132.00,26128.00,80959.00,,,50215.00,51.00,2745.00,0.00,53293.00,4750.00,0.00,2771.00,2347.00,63161.00,,300.00,9270.00,3948.00,1027.00,121.00,3132.00,17798.00,80959.00,,,13475.00,,14814.00,0.00,0.00,527.00,,1189.00,,--,,10051.00,98.00,,--,,574.00,405.00,,300.00,--
Mar 18,,,302.00,302.00,27605.00,27605.00,27907.00,,29551.00,2071.00,702.00,115.00,32439.00,,2172.00,13988.00,8934.00,111.00,25205.00,85551.00,,,49503.00,65.00,3071.00,0.00,52960.00,4878.00,0.00,5165.00,3295.00,66298.00,,0.00,10082.00,4692.00,601.00,158.00,3720.00,19253.00,85551.00,,,18906.00,,19837.00,0.00,0.00,557.00,,1540.00,,--,,10938.00,--,,--,,666.00,364.00,,--,--
Mar 19,,,301.00,532.00,34592.00,34592.00,35124.00,,27435.00,3331.00,5113.00,235.00,36114.00,,5371.00,13128.00,17635.00,53.00,36187.00,107425.00,,,51600.00,172.00,10099.00,0.00,62215.00,5397.00,0.00,7675.00,3740.00,79027.00,,0.00,10815.00,6770.00,5813.00,136.00,4864.00,28398.00,107425.00,,,28317.00,,21937.00,0.00,0.00,3121.00,,1636.00,,--,,7604.00,--,,--,,619.00,798.00,,--,--
Mar 20,,,301.00,301.00,38061.00,38061.00,38362.00,,39247.00,1315.00,7202.00,322.00,48086.00,,6813.00,13354.00,15363.00,64.00,35594.00,122042.00,,,50219.00,323.00,23810.00,0.00,74683.00,5999.00,0.00,8705.00,3280.00,92667.00,,0.00,9623.00,3166.00,11401.00,321.00,4864.00,29375.00,122042.00,,,37064.00,,15444.00,0.00,0.00,4382.00,,1981.00,,--,,9580.00,97.00,,--,,364.00,878.00,,--,--
Mar 21,,,302.00,302.00,46675.00,46675.00,46977.00,,39551.00,3095.00,5816.00,753.00,49215.00,,1285.00,12150.00,23362.00,243.00,37040.00,133232.00,,,50328.00,1614.00,28914.00,0.00,80984.00,12458.00,0.00,5382.00,4705.00,103529.00,,0.00,10692.00,3333.00,11746.00,733.00,3199.00,29703.00,133232.00,,,51081.00,,12975.00,0.00,0.00,1734.00,,1741.00,,--,,14205.00,122.00,,--,,750.00,5032.00,,--,--
Mar 22,,,301.00,301.00,63200.00,63200.00,63501.00,,41176.00,6935.00,3832.00,1292.00,53235.00,,9259.00,24328.00,12320.00,227.00,46134.00,162870.00,,,69767.00,1879.00,12459.00,0.00,84245.00,18028.00,0.00,5763.00,7349.00,115385.00,,0.00,21028.00,6146.00,15527.00,265.00,4519.00,47485.00,162870.00,,,31640.00,,30208.00,0.00,0.00,713.00,,3149.00,,--,,23238.00,305.00,,--,,2580.00,1926.00,,--,--
Mar 23,,,301.00,301.00,63358.00,63358.00,63659.00,,48346.00,7460.00,2791.00,1250.00,59847.00,,6825.00,30705.00,11570.00,235.00,49335.00,172841.00,,,73255.00,1801.00,10271.00,0.00,85562.00,24320.00,0.00,5346.00,8469.00,123697.00,,0.00,19517.00,6000.00,18716.00,93.00,4818.00,49144.00,172841.00,,,31652.00,,45849.00,0.00,0.00,1057.00,,3026.00,,--,,10731.00,596.00,,--,,2056.00,5048.00,,--,--
Mar 24,,,305.00,305.00,74978.00,74978.00,75283.00,,47241.00,9320.00,2852.00,1288.00,60701.00,,11582.00,12742.00,24754.00,376.00,49454.00,185438.00,,,77243.00,2343.00,10504.00,0.00,90442.00,30141.00,0.00,11501.00,10260.00,142344.00,,0.00,23234.00,6498.00,8129.00,4.00,5229.00,43094.00,185438.00,,,24280.00,,42589.00,0.00,0.00,1156.00,,4228.00,,--,,14720.00,467.00,,--,,4515.00,431.00,,--,--
