0,EQUITIES AND LIABILITIES,SHAREHOLDER'S FUNDS,Equity Share Capital,Total Share Capital,Reserves and Surplus,Total Reserves and Surplus,Total Shareholders Funds,NON-CURRENT LIABILITIES,Long Term Borrowings,Deferred Tax Liabilities [Net],Other Long Term Liabilities,Long Term Provisions,Total Non-Current Liabilities,CURRENT LIABILITIES,Short Term Borrowings,Trade Payables,Other Current Liabilities,Short Term Provisions,Total Current Liabilities,Total Capital And Liabilities,ASSETS,NON-CURRENT ASSETS,Tangible Assets,Intangible Assets,Capital Work-In-Progress,Other Assets,Fixed Assets,Non-Current Investments,Deferred Tax Assets [Net],Long Term Loans And Advances,Other Non-Current Assets,Total Non-Current Assets,CURRENT ASSETS,Current Investments,Inventories,Trade Receivables,Cash And Cash Equivalents,Short Term Loans And Advances,OtherCurrentAssets,Total Current Assets,Total Assets,OTHER ADDITIONAL INFORMATION,"CONTINGENT LIABILITIES, COMMITMENTS",Contingent Liabilities,CIF VALUE OF IMPORTS,Raw Materials,"Stores, Spares And Loose Tools",Trade/Other Goods,Capital Goods,EXPENDITURE IN FOREIGN EXCHANGE,Expenditure In Foreign Currency,REMITTANCES IN FOREIGN CURRENCIES FOR DIVIDENDS,Dividend Remittance In Foreign Currency,EARNINGS IN FOREIGN EXCHANGE,FOB Value Of Goods,Other Earnings,BONUS DETAILS,Bonus Equity Share Capital,NON-CURRENT INVESTMENTS,Non-Current Investments Quoted Market Value,Non-Current Investments Unquoted Book Value,CURRENT INVESTMENTS,Current Investments Quoted Market Value,Current Investments Unquoted Book Value
Mar 15,,,206.52,206.52,37048.74,37048.74,37255.26,,22973.85,1748.28,474.63,455.90,25652.66,,5675.53,3651.65,2678.13,1087.41,13092.72,76000.64,,,26035.87,24.02,10743.61,0.00,36803.52,14781.75,0.00,1454.73,31.44,53071.44,,6468.93,8821.23,1832.18,984.18,3879.67,943.01,22929.20,76000.64,,,6693.47,,17571.39,689.93,689.93,140.64,,-19.13,,19.27,,13334.45,2.86,,49.18,,7463.87,13953.63,,287.75,6192.17
Mar 16,,,204.89,204.89,41954.59,41954.59,42159.48,,23904.29,1149.06,510.25,409.35,25972.95,,4540.49,3944.52,3602.42,221.66,12309.09,80441.52,,,32096.38,146.98,3078.41,9.48,35331.58,19720.84,0.00,36.89,994.32,56083.63,,7590.42,8405.49,2014.76,326.47,32.27,5988.48,24260.30,80441.52,,,952.88,,15089.62,628.26,628.26,1438.85,,-914.23,,19.06,,12489.85,0.83,,49.18,,5576.00,14148.23,,3994.42,3581.65
Mar 17,,,222.72,222.72,47109.84,47109.84,47332.56,,18391.95,1231.67,487.98,490.01,20601.61,,4229.98,4890.85,8945.46,634.53,18700.82,86634.99,,,34017.71,357.31,711.54,9.26,35095.83,20479.17,0.00,50.53,2674.64,58300.17,,8852.78,9268.03,1872.83,4335.18,179.82,3826.18,28334.82,86634.99,,,8584.84,,0.00,0.00,0.00,0.00,,0.00,,--,,--,--,,49.18,,4323.60,62.12,,7572.05,1264.15
Mar 18,,,222.89,222.89,49227.69,49227.69,49450.58,,17198.94,1922.18,803.26,404.10,20328.48,,3092.96,5524.05,3674.37,658.31,12949.69,82728.91,,,33999.58,355.55,736.25,9.03,35100.89,23249.67,0.00,5.88,2415.82,60772.26,,3775.59,10738.38,1737.25,1821.35,54.57,3829.51,21956.65,82728.91,,,1819.11,,0.00,0.00,0.00,0.00,,20980.00,,--,,--,18573.00,,49.18,,6573.51,62.02,,3086.80,686.08
Mar 19,,,222.39,222.39,48335.20,48335.20,48557.59,,15633.88,2179.68,714.00,409.86,18937.42,,3895.10,5733.67,3668.53,709.82,14007.12,81502.23,,,33168.95,345.03,947.00,8.80,34504.60,21722.58,0.00,17.63,1720.51,57965.32,,3772.32,11394.46,2124.88,1579.87,58.05,4607.33,23536.91,81502.23,,,2398.04,,0.00,0.00,0.00,0.00,,20318.81,,--,,--,13468.98,,49.18,,4818.44,80.09,,3477.37,293.26
Mar 20,,,222.00,222.00,45272.00,45272.00,45494.00,,15660.00,1975.00,1018.00,497.00,19150.00,,7384.00,3990.00,3112.00,928.00,15414.00,80058.00,,,33045.00,314.00,1209.00,9.00,34650.00,19800.00,0.00,14.00,1253.00,55717.00,,4839.00,11225.00,2093.00,3280.00,55.00,2849.00,24341.00,80058.00,,,1637.00,,0.00,0.00,0.00,0.00,,11009.00,,--,,--,17722.00,,49.18,,2913.00,38.00,,4839.00,--
Mar 21,,,222.00,222.00,49787.00,49787.00,50064.00,,15174.00,1966.00,1245.00,421.00,18806.00,,4290.00,8800.00,5156.00,831.00,19077.00,87947.00,,,32061.00,321.00,1587.00,8.00,34099.00,24373.00,0.00,11.00,1256.00,59739.00,,7358.00,15989.00,1602.00,1019.00,49.00,2191.00,28208.00,87947.00,,,1023.00,,0.00,0.00,0.00,0.00,,23123.00,,--,,--,13860.00,,49.18,,7413.00,25.00,,7358.00,--
Mar 22,,,222.00,222.00,54130.00,54130.00,54428.00,,11668.00,2948.00,1262.00,474.00,16352.00,,7411.00,11015.00,8845.00,1006.00,28277.00,99057.00,,,31759.00,533.00,1573.00,8.00,33881.00,25098.00,0.00,45.00,1166.00,60190.00,,4557.00,20948.00,2671.00,6420.00,172.00,4099.00,38867.00,99057.00,,,4541.00,,0.00,0.00,0.00,0.00,,37494.00,,--,,--,21416.00,,49.18,,8498.00,25.00,,4557.00,--
Mar 23,,,222.00,222.00,58267.00,58267.00,58489.00,,11559.00,4704.00,1513.00,276.00,18052.00,,749.00,9743.00,8975.00,914.00,20381.00,96922.00,,,31576.00,520.00,2968.00,7.00,35090.00,24004.00,0.00,174.00,2594.00,61862.00,,5762.00,20186.00,2610.00,1789.00,5.00,4708.00,35060.00,96922.00,,,5607.00,,0.00,0.00,0.00,0.00,,17319.00,,--,,--,37993.00,,49.18,,7984.00,17.00,,5762.00,--
Mar 24,,,222.00,222.00,63348.00,63348.00,63707.00,,7123.00,5315.00,1572.00,314.00,14324.00,,517.00,9209.00,8448.00,831.00,19005.00,97036.00,,,32658.00,523.00,4031.00,33.00,37254.00,26787.00,0.00,107.00,2284.00,66432.00,,2948.00,19505.00,2478.00,1580.00,30.00,4063.00,30604.00,97036.00,,,7413.00,,0.00,0.00,0.00,0.00,,18018.00,,--,,--,45715.00,,49.18,,10804.00,17.00,,2948.00,--
