0,EQUITIES AND LIABILITIES,SHAREHOLDER'S FUNDS,Equity Share Capital,Total Share Capital,Reserves and Surplus,Total Reserves and Surplus,Total Shareholders Funds,NON-CURRENT LIABILITIES,Long Term Borrowings,Deferred Tax Liabilities [Net],Other Long Term Liabilities,Long Term Provisions,Total Non-Current Liabilities,CURRENT LIABILITIES,Short Term Borrowings,Trade Payables,Other Current Liabilities,Short Term Provisions,Total Current Liabilities,Total Capital And Liabilities,ASSETS,NON-CURRENT ASSETS,Tangible Assets,Intangible Assets,Capital Work-In-Progress,Other Assets,Fixed Assets,Non-Current Investments,Deferred Tax Assets [Net],Long Term Loans And Advances,Other Non-Current Assets,Total Non-Current Assets,CURRENT ASSETS,Current Investments,Inventories,Trade Receivables,Cash And Cash Equivalents,Short Term Loans And Advances,OtherCurrentAssets,Total Current Assets,Total Assets,OTHER ADDITIONAL INFORMATION,"CONTINGENT LIABILITIES, COMMITMENTS",Contingent Liabilities,CIF VALUE OF IMPORTS,Raw Materials,"Stores, Spares And Loose Tools",Trade/Other Goods,Capital Goods,EXPENDITURE IN FOREIGN EXCHANGE,Expenditure In Foreign Currency,REMITTANCES IN FOREIGN CURRENCIES FOR DIVIDENDS,Dividend Remittance In Foreign Currency,EARNINGS IN FOREIGN EXCHANGE,FOB Value Of Goods,Other Earnings,BONUS DETAILS,Bonus Equity Share Capital,NON-CURRENT INVESTMENTS,Non-Current Investments Quoted Market Value,Non-Current Investments Unquoted Book Value,CURRENT INVESTMENTS,Current Investments Quoted Market Value,Current Investments Unquoted Book Value
Mar 15,,,4277.76,4277.76,140323.22,140323.22,144600.98,,0.00,17733.15,1128.89,25443.38,44305.42,,1393.00,5489.10,10293.81,1997.58,19173.49,208079.88,,,31421.12,69.60,28579.19,66711.03,126780.94,18124.28,0.00,19470.82,13540.58,177916.63,,0.00,5963.53,13578.27,2760.07,6947.68,913.71,30163.25,208079.88,,,85471.13,,0.00,0.00,0.00,150.86,,17542.10,,--,,5015.35,7.45,,3928.27,,24769.12,12697.06,,--,--
Mar 16,,,4277.76,4277.76,161496.92,161496.92,165774.68,,0.00,19297.28,242.37,18684.38,38224.03,,0.00,5126.45,12047.37,704.33,17878.15,221876.85,,,94212.54,66.54,16671.19,0.00,128174.88,36827.79,0.00,4148.76,21949.86,191101.29,,3003.24,5625.57,5431.42,9956.64,1027.21,5731.48,30773.19,221876.85,,,72286.86,,0.00,0.00,0.00,300.89,,21698.85,,--,,3028.12,5.09,,3928.27,,26153.35,12792.20,,--,3003.24
Mar 17,,,6416.63,6416.63,179121.75,179121.75,185538.38,,0.00,22163.21,1029.15,19285.29,42477.65,,0.00,5154.80,11945.89,2132.78,19233.47,247249.49,,,104718.71,88.34,15782.81,0.00,139762.95,50515.42,0.00,2807.11,24256.74,217342.21,,3634.33,6165.32,6476.21,9510.78,1426.95,2693.70,29907.28,247249.49,,,57540.13,,0.00,0.00,0.00,335.34,,18511.04,,--,,3055.67,17.20,,6067.14,,46125.23,18015.80,,--,3634.33
Mar 18,,,6416.63,6416.63,186968.05,186968.05,193384.68,,0.00,26259.16,920.65,21301.84,48481.64,,25592.21,7334.55,15176.91,1258.19,49361.86,291228.18,,,119515.55,112.86,13545.06,0.00,155012.00,85730.80,0.00,2133.47,26835.36,269711.63,,0.00,6688.91,7772.64,1012.70,1402.12,4640.19,21516.55,291228.18,,,70218.62,,0.00,0.00,0.00,348.27,,16924.69,,--,,3364.43,188.03,,6067.14,,72172.17,18168.64,,--,--
Mar 19,,,6290.15,6290.15,196702.40,196702.40,202992.56,,0.00,28070.38,830.26,23624.74,52525.38,,21593.57,8825.00,14712.65,1585.66,46716.88,302234.81,,,124244.66,174.46,15523.54,0.00,159469.35,84881.54,0.00,1046.13,28447.45,273844.46,,0.00,7749.17,8439.96,504.06,633.93,11063.23,28390.35,302234.81,,,93825.42,,0.00,0.00,0.00,374.82,,19198.29,,--,,2940.85,286.79,,5947.55,,61714.02,18123.16,,--,--
Mar 20,,,6290.15,6290.15,188047.94,188047.94,194338.09,,2245.10,26344.10,5247.24,27939.21,61775.64,,11704.01,7113.63,20651.84,1097.53,40567.02,296680.75,,,127518.10,180.96,20016.58,0.00,163924.60,72429.99,0.00,1182.48,32157.69,269694.75,,0.00,8566.62,4777.39,968.23,511.73,12162.03,26986.00,296680.75,,,95668.02,,0.00,0.00,0.00,321.01,,17973.66,,--,,1015.96,609.46,,5947.55,,34042.19,21789.96,,--,--
Mar 21,,,6290.14,6290.14,198268.43,198268.43,204558.57,,6327.52,27473.37,12729.05,30535.18,77065.12,,8695.14,6376.65,20372.28,1385.83,36829.90,318453.58,,,130482.51,217.25,24811.29,0.00,171648.84,81376.44,0.00,1327.41,32323.44,286676.13,,0.00,8474.47,7797.33,302.55,383.47,14819.63,31777.45,318453.58,,,91576.91,,0.00,0.00,0.00,0.00,,21851.25,,--,,--,239.34,,5947.55,,42586.82,28088.46,,--,--
Mar 22,,,6290.14,6290.14,230857.95,230857.95,237148.09,,6396.90,19733.25,7198.39,30186.24,63514.79,,0.00,6154.73,27099.75,3346.89,36601.37,337264.24,,,136753.20,182.40,28753.68,0.00,178906.31,85173.22,0.00,26077.63,11180.62,301337.76,,0.00,7861.42,11788.48,236.23,244.22,15796.12,35926.48,337264.24,,,84271.41,,0.00,0.00,0.00,0.00,,16768.39,,--,,--,190.59,,5947.55,,49129.69,17325.21,,--,--
Mar 23,,,6290.14,6290.14,251555.70,251555.70,257845.84,,3949.93,21761.18,4856.43,37473.80,68041.34,,3268.95,6255.60,29692.70,1932.66,41149.91,367037.09,,,141447.05,167.75,32892.38,0.00,187983.03,84985.58,0.00,1696.54,39294.27,313959.41,,0.00,8319.51,10250.31,21634.05,259.14,12614.68,53077.68,367037.09,,,76267.04,,0.00,0.00,0.00,0.00,,19432.80,,--,,--,471.49,,5947.55,,48391.67,17438.21,,--,--
Mar 24,,,6290.14,6290.14,299686.37,299686.37,305976.51,,3988.25,24708.83,21608.51,48170.30,98475.89,,2121.00,6382.10,30529.43,2535.97,41568.50,446020.90,,,232235.89,0.00,0.00,0.00,232235.89,105371.37,11396.95,1927.60,29347.48,380279.29,,197.51,10711.81,11409.74,30031.30,282.28,13108.97,65741.61,446020.90,,,0.00,,0.00,0.00,0.00,0.00,,0.00,,--,,--,--,,--,,--,--,,--,--
