0,EQUITIES AND LIABILITIES,SHAREHOLDER'S FUNDS,Equity Share Capital,Total Share Capital,Reserves and Surplus,Total Reserves and Surplus,Total Shareholders Funds,NON-CURRENT LIABILITIES,Long Term Borrowings,Deferred Tax Liabilities [Net],Other Long Term Liabilities,Long Term Provisions,Total Non-Current Liabilities,CURRENT LIABILITIES,Short Term Borrowings,Trade Payables,Other Current Liabilities,Short Term Provisions,Total Current Liabilities,Total Capital And Liabilities,ASSETS,NON-CURRENT ASSETS,Tangible Assets,Intangible Assets,Capital Work-In-Progress,Other Assets,Fixed Assets,Non-Current Investments,Deferred Tax Assets [Net],Long Term Loans And Advances,Other Non-Current Assets,Total Non-Current Assets,CURRENT ASSETS,Current Investments,Inventories,Trade Receivables,Cash And Cash Equivalents,Short Term Loans And Advances,OtherCurrentAssets,Total Current Assets,Total Assets,OTHER ADDITIONAL INFORMATION,"CONTINGENT LIABILITIES, COMMITMENTS",Contingent Liabilities,CIF VALUE OF IMPORTS,Raw Materials,"Stores, Spares And Loose Tools",Trade/Other Goods,Capital Goods,EXPENDITURE IN FOREIGN EXCHANGE,Expenditure In Foreign Currency,REMITTANCES IN FOREIGN CURRENCIES FOR DIVIDENDS,Dividend Remittance In Foreign Currency,EARNINGS IN FOREIGN EXCHANGE,FOB Value Of Goods,Other Earnings,BONUS DETAILS,Bonus Equity Share Capital,NON-CURRENT INVESTMENTS,Non-Current Investments Quoted Market Value,Non-Current Investments Unquoted Book Value,CURRENT INVESTMENTS,Current Investments Quoted Market Value,Current Investments Unquoted Book Value
Mar 15,,,160.59,160.59,10920.59,10929.56,11090.15,,0.41,330.59,40.00,151.93,522.93,,1380.20,1496.60,352.42,349.52,3578.74,15191.82,,,3468.33,125.29,339.00,0.00,3954.33,4036.99,0.00,576.71,65.13,8633.16,,384.11,3289.20,2058.91,82.76,589.96,153.72,6558.66,15191.82,,,1760.36,,1515.43,0.00,0.00,123.75,,585.43,,--,,4736.33,174.07,,151.66,,--,4036.66,,--,384.11
Mar 16,,,160.68,160.68,11825.20,11825.20,11985.88,,0.13,35.85,130.72,132.00,298.70,,1131.68,990.84,582.73,249.22,2954.47,15239.05,,,3702.28,123.83,512.81,0.33,4377.16,3716.26,0.00,219.37,458.89,8771.68,,539.52,2918.47,1896.41,53.01,10.92,1049.04,6467.37,15239.05,,,4735.02,,1453.01,0.00,0.00,247.00,,745.86,,--,,6683.67,62.46,,151.66,,--,3716.26,,--,539.52
Mar 17,,,160.90,160.90,12639.61,12639.61,12800.51,,0.07,0.00,125.20,125.61,250.88,,324.26,1298.21,670.58,262.78,2555.83,15607.22,,,4095.16,140.10,540.52,0.32,4791.35,3647.71,59.54,215.75,547.53,9261.88,,638.18,2653.50,1938.79,58.46,9.53,1046.88,6345.34,15607.22,,,4733.92,,0.00,0.00,0.00,0.00,,0.00,,--,,--,--,,151.66,,--,--,,--,638.18
Mar 18,,,161.02,161.02,13952.50,13952.50,14113.52,,0.00,0.00,125.30,124.45,249.75,,174.43,1580.02,579.07,398.18,2731.70,17094.97,,,4158.37,161.66,435.28,0.32,4782.95,3597.24,46.80,233.13,496.68,9156.80,,1039.74,3037.98,2336.32,227.53,17.74,1278.86,7938.17,17094.97,,,4505.33,,0.00,0.00,0.00,0.00,,2103.33,,--,,4988.27,180.82,,151.66,,--,--,,--,1039.74
Mar 19,,,161.14,161.14,15578.07,15578.07,15781.91,,0.00,42.84,117.86,108.12,268.82,,0.00,1481.35,458.18,428.55,2368.08,18418.81,,,3992.13,135.33,241.32,61.85,4486.64,3803.61,0.00,207.91,442.00,8940.16,,2011.58,2868.41,3168.73,174.56,5.04,1250.33,9478.65,18418.81,,,4801.99,,0.00,0.00,0.00,0.00,,1904.13,,--,,5740.95,199.06,,151.66,,--,3803.61,,--,2011.58
Mar 20,,,161.25,161.25,17207.54,17207.54,17402.96,,0.00,112.97,165.30,105.14,383.41,,6.06,1612.12,459.61,541.50,2619.29,20405.66,,,3818.67,205.87,255.73,126.44,4470.71,6355.32,0.00,41.89,510.68,11378.60,,834.43,3021.36,3560.27,523.07,4.49,1083.44,9027.06,20405.66,,,3121.80,,0.00,0.00,0.00,0.00,,590.26,,--,,5517.45,86.15,,151.66,,--,6355.32,,--,834.43
Mar 21,,,161.29,161.29,19730.58,19730.58,19927.56,,0.00,104.91,143.36,95.97,344.24,,0.00,1495.49,575.89,620.56,2691.94,22963.74,,,3673.15,269.51,275.04,123.79,4421.56,7720.99,0.00,43.37,585.64,12771.56,,2004.84,3085.81,3035.37,874.80,1.90,1189.46,10192.18,22963.74,,,1972.95,,0.00,0.00,0.00,0.00,,2091.06,,--,,6805.06,--,,151.66,,--,7720.99,,--,2004.84
Mar 22,,,161.36,161.36,22315.35,22315.35,22513.55,,0.00,55.96,72.06,78.92,206.94,,0.00,1378.93,718.84,630.79,2728.56,25449.05,,,3111.73,215.96,169.22,63.35,3604.88,8934.88,0.00,0.00,884.66,13424.42,,2038.80,3199.05,1939.62,1428.03,0.89,3418.24,12024.63,25449.05,,,975.31,,0.00,0.00,0.00,0.00,,1780.34,,--,,5709.43,135.97,,151.66,,--,8934.88,,--,2038.80
Mar 23,,,161.43,161.43,24437.55,24437.55,24638.09,,0.00,36.13,140.78,81.73,258.64,,0.00,1594.12,458.88,646.74,2699.74,27596.47,,,3547.83,199.45,441.53,61.72,4313.25,9137.91,0.00,131.09,643.09,14225.34,,2771.44,3277.36,2888.49,966.46,772.73,2694.65,13371.13,27596.47,,,897.09,,0.00,0.00,0.00,0.00,,2020.18,,--,,6428.17,936.24,,151.66,,--,9137.91,,--,2771.44
Mar 24,,,161.47,161.47,27768.42,27768.42,27973.92,,0.00,32.64,90.18,94.24,217.06,,0.00,1684.64,430.37,747.24,2862.25,31053.23,,,3370.39,232.75,580.90,115.49,4388.90,9410.17,0.00,1379.62,967.74,16146.43,,4383.59,3254.28,2681.75,333.20,784.25,3469.73,14906.80,31053.23,,,2298.65,,0.00,0.00,0.00,0.00,,2365.65,,--,,5714.98,1743.46,,151.66,,--,9410.17,,--,4383.59
