0,EQUITIES AND LIABILITIES,SHAREHOLDER'S FUNDS,Equity Share Capital,Total Share Capital,Reserves and Surplus,Total Reserves and Surplus,Total Shareholders Funds,NON-CURRENT LIABILITIES,Long Term Borrowings,Deferred Tax Liabilities [Net],Other Long Term Liabilities,Long Term Provisions,Total Non-Current Liabilities,CURRENT LIABILITIES,Short Term Borrowings,Trade Payables,Other Current Liabilities,Short Term Provisions,Total Current Liabilities,Total Capital And Liabilities,ASSETS,NON-CURRENT ASSETS,Tangible Assets,Intangible Assets,Capital Work-In-Progress,Other Assets,Fixed Assets,Non-Current Investments,Deferred Tax Assets [Net],Long Term Loans And Advances,Other Non-Current Assets,Total Non-Current Assets,CURRENT ASSETS,Current Investments,Inventories,Trade Receivables,Cash And Cash Equivalents,Short Term Loans And Advances,OtherCurrentAssets,Total Current Assets,Total Assets,OTHER ADDITIONAL INFORMATION,"CONTINGENT LIABILITIES, COMMITMENTS",Contingent Liabilities,CIF VALUE OF IMPORTS,Raw Materials,"Stores, Spares And Loose Tools",Trade/Other Goods,Capital Goods,EXPENDITURE IN FOREIGN EXCHANGE,Expenditure In Foreign Currency,REMITTANCES IN FOREIGN CURRENCIES FOR DIVIDENDS,Dividend Remittance In Foreign Currency,EARNINGS IN FOREIGN EXCHANGE,FOB Value Of Goods,Other Earnings,BONUS DETAILS,Bonus Equity Share Capital,NON-CURRENT INVESTMENTS,Non-Current Investments Quoted Market Value,Non-Current Investments Unquoted Book Value,CURRENT INVESTMENTS,Current Investments Quoted Market Value,Current Investments Unquoted Book Value
Mar 15,,,50.00,50.00,4749.70,4749.70,4799.70,,18273.62,0.00,135.77,152.08,18561.47,,4313.90,269.00,4699.90,167.23,9450.03,32811.20,,,218.26,30.92,0.00,0.00,249.18,175.09,212.28,18119.67,88.60,18844.82,,157.20,0.00,0.00,219.66,13423.68,165.84,13966.38,32811.20,,,244.64,,0.00,0.00,0.00,0.00,,6.36,,--,,--,--,,--,,--,175.09,,0.04,157.20
Mar 16,,,53.55,53.55,7271.06,7271.06,7426.64,,25286.97,0.00,447.40,242.94,25977.31,,11737.73,300.91,888.65,125.28,13052.57,46456.52,,,242.95,44.05,0.00,0.00,287.00,485.15,280.04,24878.34,0.00,25930.53,,548.92,0.00,0.00,1329.15,18436.10,211.82,20525.99,46456.52,,,0.00,,0.00,0.00,0.00,0.00,,14.83,,--,,--,--,,--,,--,28.00,,--,260.00
Mar 17,,,109.37,109.37,9490.94,9490.94,9600.31,,33115.96,0.00,484.87,1085.62,34686.45,,8922.42,309.04,10002.90,209.32,19443.68,63730.44,,,285.90,75.23,0.00,0.00,361.13,1090.30,369.07,59.86,32028.10,33908.46,,2984.40,0.00,25654.78,325.80,501.17,355.83,29821.98,63730.44,,,1462.29,,0.00,0.00,0.00,0.00,,17.56,,--,,--,--,,53.87,,--,328.00,,--,--
Mar 18,,,115.03,115.03,16403.26,16403.26,16518.29,,43167.89,0.00,487.53,1121.68,44777.10,,18399.14,453.99,3292.07,188.43,22333.63,83629.02,,,343.87,120.79,0.00,0.00,464.66,2365.58,386.41,79.91,43807.32,47103.88,,1294.88,0.00,34203.92,228.73,256.64,540.97,36525.14,83629.02,,,141.56,,0.00,0.00,0.00,0.00,,31.54,,--,,--,--,,53.87,,--,1775.38,,--,20.04
Mar 19,,,115.37,115.37,19448.26,19448.26,19563.63,,86351.72,0.00,337.50,68.88,86758.10,,0.00,766.33,1411.81,0.00,2178.14,108499.87,,,495.84,158.49,0.00,0.00,654.33,0.00,660.83,0.00,204.36,1519.52,,10370.41,0.00,805.38,241.69,95181.26,381.61,106980.35,108499.87,,,1997.94,,0.00,0.00,0.00,0.00,,35.39,,--,,--,--,,53.87,,--,--,,--,--
Mar 20,,,119.99,119.99,31480.05,31480.05,31813.21,,67282.67,0.00,419.13,78.87,67780.67,,36923.32,816.52,669.85,0.00,38409.69,138003.57,,,1016.16,211.98,0.00,0.00,1228.14,0.00,847.61,0.00,303.95,2379.70,,20138.98,0.00,867.18,679.36,113417.08,521.27,135623.87,138003.57,,,4886.14,,0.00,0.00,0.00,0.00,,203.67,,--,,--,--,,53.87,,--,--,,--,20138.98
Mar 21,,,120.32,120.32,35515.17,35515.17,35938.74,,72773.75,0.00,648.26,136.56,73558.57,,27092.09,867.97,881.52,0.00,28841.58,138338.89,,,972.44,254.76,7.07,0.00,1278.26,0.00,919.21,0.00,289.17,2486.64,,20169.12,0.00,720.10,1385.76,113089.94,487.33,135852.25,138338.89,,,4831.27,,0.00,0.00,0.00,0.00,,128.17,,--,,--,--,,53.87,,--,--,,--,20169.12
Mar 22,,,120.66,120.66,41537.66,41537.66,42055.88,,93169.87,0.00,591.06,162.24,93923.17,,29870.38,1063.92,1102.73,0.00,32037.03,168016.08,,,1189.77,408.67,13.27,0.00,1631.12,0.00,908.40,0.00,324.31,2863.83,,16371.82,0.00,1017.11,2900.73,144276.25,586.34,165152.25,168016.08,,,5658.07,,0.00,0.00,0.00,0.00,,177.04,,--,,--,--,,53.87,,--,--,,--,16371.82
Mar 23,,,120.89,120.89,50816.78,50816.78,51493.13,,113789.93,0.00,458.73,254.46,114503.12,,47894.70,1512.28,1121.52,0.00,50528.50,216524.75,,,1551.96,594.95,14.60,0.00,2226.44,0.00,919.00,0.00,292.48,3437.92,,28737.85,0.00,1070.21,3319.46,179097.12,862.19,213086.83,216524.75,,,6639.93,,0.00,0.00,0.00,0.00,,4245.17,,--,,--,--,,53.87,,--,--,,--,28737.85
Mar 24,,,123.60,123.60,71589.72,71589.72,72010.53,,151140.65,0.00,545.63,385.23,152071.51,,69238.00,1671.95,1622.46,0.00,72532.41,296614.45,,,2212.46,847.47,25.35,0.00,3102.52,0.00,926.71,0.00,392.51,4421.74,,37153.36,0.00,1244.89,9432.26,243334.43,1027.77,292192.71,296614.45,,,8823.79,,0.00,0.00,0.00,0.00,,1437.00,,--,,--,--,,53.87,,--,--,,--,37153.36
