0,EQUITIES AND LIABILITIES,SHAREHOLDER'S FUNDS,Equity Share Capital,Total Share Capital,Reserves and Surplus,Total Reserves and Surplus,Total Shareholders Funds,NON-CURRENT LIABILITIES,Long Term Borrowings,Deferred Tax Liabilities [Net],Other Long Term Liabilities,Long Term Provisions,Total Non-Current Liabilities,CURRENT LIABILITIES,Short Term Borrowings,Trade Payables,Other Current Liabilities,Short Term Provisions,Total Current Liabilities,Total Capital And Liabilities,ASSETS,NON-CURRENT ASSETS,Tangible Assets,Intangible Assets,Capital Work-In-Progress,Other Assets,Fixed Assets,Non-Current Investments,Deferred Tax Assets [Net],Long Term Loans And Advances,Other Non-Current Assets,Total Non-Current Assets,CURRENT ASSETS,Current Investments,Inventories,Trade Receivables,Cash And Cash Equivalents,Short Term Loans And Advances,OtherCurrentAssets,Total Current Assets,Total Assets,OTHER ADDITIONAL INFORMATION,"CONTINGENT LIABILITIES, COMMITMENTS",Contingent Liabilities,CIF VALUE OF IMPORTS,Raw Materials,"Stores, Spares And Loose Tools",Trade/Other Goods,Capital Goods,EXPENDITURE IN FOREIGN EXCHANGE,Expenditure In Foreign Currency,REMITTANCES IN FOREIGN CURRENCIES FOR DIVIDENDS,Dividend Remittance In Foreign Currency,EARNINGS IN FOREIGN EXCHANGE,FOB Value Of Goods,Other Earnings,BONUS DETAILS,Bonus Equity Share Capital,NON-CURRENT INVESTMENTS,Non-Current Investments Quoted Market Value,Non-Current Investments Unquoted Book Value,CURRENT INVESTMENTS,Current Investments Quoted Market Value,Current Investments Unquoted Book Value
Mar 15,,,85.20,85.20,10548.80,10548.80,10634.00,,939.10,129.00,25.50,49.80,1143.40,,2185.70,716.00,1237.40,539.50,4678.60,16456.00,,,3129.40,120.00,488.30,0.00,3737.70,1760.10,0.00,553.80,1.10,6052.70,,2102.20,1723.30,4711.70,901.40,865.70,99.00,10403.30,16456.00,,,1919.40,,1151.20,0.00,0.00,197.30,,1252.30,,--,,7414.60,72.40,,55.87,,3.20,1886.80,,2142.20,--
Mar 16,,,85.30,85.30,11520.10,11520.10,11605.40,,994.40,35.50,57.10,66.50,1153.50,,2089.60,719.20,1409.50,580.40,4798.70,17557.60,,,3593.80,835.50,615.00,0.00,5044.30,1776.10,0.00,639.60,2.70,7462.70,,2112.20,1699.60,3893.50,1268.00,832.60,289.00,10094.90,17557.60,,,972.60,,1200.30,0.00,0.00,204.70,,1306.50,,--,,7261.80,278.70,,55.87,,2.30,1968.80,,--,2112.20
Mar 17,,,82.90,82.90,11517.70,11517.70,11600.60,,485.20,0.00,41.10,62.30,588.60,,1869.90,778.70,1401.00,208.40,4258.00,16447.20,,,4043.30,798.80,540.00,0.00,5382.10,1802.80,82.10,193.20,393.20,7853.40,,1299.10,1809.70,4405.40,66.70,0.00,1012.90,8593.80,16447.20,,,707.90,,0.00,0.00,0.00,0.00,,0.00,,--,,--,--,,55.87,,3.50,--,,--,1299.10
Mar 18,,,83.00,83.00,11724.80,11724.80,11807.80,,488.00,0.00,31.30,53.30,572.60,,2100.80,1061.00,1384.70,173.40,4719.90,17100.30,,,3979.00,738.30,675.00,0.00,5392.30,1953.70,93.10,199.10,423.60,8061.80,,1682.80,1856.80,4203.80,120.70,0.00,1174.40,9038.50,17100.30,,,716.70,,0.00,0.00,0.00,0.00,,1891.60,,--,,7262.30,--,,55.87,,3.00,135.40,,--,1682.80
Mar 19,,,83.00,83.00,12601.10,12601.10,12684.10,,345.40,55.50,28.50,54.70,484.10,,546.30,1031.60,1316.70,184.70,3079.30,16247.50,,,3950.40,732.30,400.10,0.00,5082.80,1819.10,0.00,33.20,379.20,7314.30,,2114.40,2015.60,3717.70,113.20,0.00,972.30,8933.20,16247.50,,,696.50,,0.00,0.00,0.00,0.00,,1910.40,,--,,--,8867.30,,55.87,,3.80,4033.00,,--,--
Mar 20,,,83.10,83.10,15108.80,15108.80,15191.90,,19.30,0.00,29.60,54.50,103.40,,1043.60,1068.40,1861.20,207.30,4180.50,19475.80,,,3769.80,664.10,384.10,0.00,4845.70,3367.10,612.90,1.20,542.20,9369.10,,2118.40,2190.40,4638.70,39.20,0.00,1120.00,10106.70,19475.80,,,1068.60,,0.00,0.00,0.00,0.00,,3961.60,,--,,--,8419.30,,55.87,,--,--,,--,--
Mar 21,,,83.20,83.20,16900.50,16900.50,16983.70,,0.00,0.00,60.50,25.10,85.60,,1180.90,1336.40,1744.30,298.70,4560.30,21629.60,,,3579.20,2265.10,877.10,0.00,6745.10,3392.20,254.80,1.20,292.10,10685.40,,1257.00,2819.70,4080.00,1646.50,0.00,1141.00,10944.20,21629.60,,,1062.80,,0.00,0.00,0.00,0.00,,3442.00,,--,,--,9769.90,,55.87,,--,--,,--,--
Mar 22,,,83.20,83.20,18253.00,18253.00,18336.20,,0.00,0.00,103.90,10.40,114.30,,2171.10,1666.20,1885.60,322.20,6045.10,24495.60,,,4024.00,2126.50,1186.40,0.00,7350.80,3024.30,19.40,1.20,616.30,11012.00,,1912.40,3347.80,4945.40,2030.50,0.00,1247.50,13483.60,24495.60,,,827.40,,0.00,0.00,0.00,0.00,,4040.10,,--,,--,10154.40,,55.87,,--,--,,--,--
Mar 23,,,83.30,83.30,20390.90,20390.90,20474.20,,0.00,339.20,113.80,7.90,460.90,,0.60,1764.50,2369.40,305.20,4439.70,25374.80,,,4737.90,2468.80,899.10,0.00,8119.70,3142.20,254.60,1.10,68.90,11586.50,,4297.80,3043.00,4288.90,645.80,0.00,1512.80,13788.30,25374.80,,,830.20,,0.00,0.00,0.00,0.00,,4148.40,,--,,--,12880.30,,55.87,,--,--,,--,--
Mar 24,,,83.40,83.40,24157.40,24157.40,24240.80,,0.00,416.10,155.00,9.30,580.40,,710.00,2044.80,2455.00,328.30,5538.10,30359.30,,,5109.40,2479.70,1171.90,0.00,8800.10,3202.70,316.10,61.70,162.80,12543.40,,4117.90,4018.90,4623.90,1216.90,0.00,3838.30,17815.90,30359.30,,,1763.60,,0.00,0.00,0.00,0.00,,4534.80,,--,,--,14670.20,,55.87,,--,--,,--,--
